Energy_keV;Total_attenuation
7.343985403362439968e+01;9.200315283871535188e-02
7.357018115469830377e+01;9.113502991038791023e-02
7.370050827577219366e+01;8.816713309668398890e-02
7.383083539684609775e+01;8.880640518866751709e-02
7.396116251792000185e+01;8.744930871607557721e-02
7.409148963899389173e+01;8.997747303745586012e-02
7.422181676006778162e+01;8.928390870076381713e-02
7.435214388114168571e+01;8.884736438622639620e-02
7.448247100221557560e+01;8.657450366792023011e-02
7.461279812328946548e+01;8.862778811435395587e-02
7.474312524436336957e+01;9.045444364342664079e-02
7.487345236543725946e+01;9.005411274041436043e-02
7.500377948651114934e+01;9.157461450070066011e-02
7.513410660758505344e+01;8.981455808121253936e-02
